Local,Item,Id_campaña,Fecha_inicio,Fecha_termino
82,591,29,2018-01-02,2018-04-06
59,534,15,2017-03-23,2017-04-19
6,239,29,2018-01-02,2018-04-06
59,71,12,2017-03-15,2017-07-19
37,69,29,2018-01-02,2018-04-06
59,492,12,2017-03-15,2017-07-19
68,505,29,2018-01-02,2018-04-06
59,205,12,2017-03-15,2017-07-19
45,334,29,2018-01-02,2018-04-06
59,662,12,2017-03-15,2017-07-19
59,42,29,2018-01-02,2018-04-06
59,637,15,2017-03-23,2017-04-19
41,242,29,2018-01-02,2018-04-06
59,329,12,2017-03-15,2017-07-19
82,184,29,2018-01-02,2018-04-06
59,225,15,2017-03-23,2017-04-19
43,146,29,2018-01-02,2018-04-06
59,308,15,2017-03-23,2017-04-19
65,560,29,2018-01-02,2018-04-06
59,542,12,2017-03-15,2017-07-19
19,538,29,2018-01-02,2018-04-06
59,519,12,2017-03-15,2017-07-19
19,560,29,2018-01-02,2018-04-06
59,586,15,2017-03-23,2017-04-19
84,438,29,2018-01-02,2018-04-06
59,515,12,2017-03-15,2017-07-19
43,80,29,2018-01-02,2018-04-06
59,635,12,2017-03-15,2017-07-19
23,130,29,2018-01-02,2018-04-06
59,398,12,2017-03-15,2017-07-19
68,116,29,2018-01-02,2018-04-06
59,111,12,2017-03-15,2017-07-19
86,304,29,2018-01-02,2018-04-06
59,111,15,2017-03-23,2017-04-19
15,202,29,2018-01-02,2018-04-06
59,166,12,2017-03-15,2017-07-19
34,334,29,2018-01-02,2018-04-06
59,297,12,2017-03-15,2017-07-19
19,466,29,2018-01-02,2018-04-06
59,49,12,2017-03-15,2017-07-19
28,14,29,2018-01-02,2018-04-06
59,412,12,2017-03-15,2017-07-19
56,591,29,2018-01-02,2018-04-06
59,109,12,2017-03-15,2017-07-19
62,231,29,2018-01-02,2018-04-06
59,631,12,2017-03-15,2017-07-19
28,332,29,2018-01-02,2018-04-06
59,406,12,2017-03-15,2017-07-19
42,613,29,2018-01-02,2018-04-06
59,219,12,2017-03-15,2017-07-19
79,307,29,2018-01-02,2018-04-06
59,397,12,2017-03-15,2017-07-19
71,606,29,2018-01-02,2018-04-06
59,314,12,2017-03-15,2017-07-19
14,159,29,2018-01-02,2018-04-06
59,314,15,2017-03-23,2017-04-19
30,202,29,2018-01-02,2018-04-06
59,457,12,2017-03-15,2017-07-19
45,469,29,2018-01-02,2018-04-06
59,457,15,2017-03-23,2017-04-19
38,446,29,2018-01-02,2018-04-06
59,641,12,2017-03-15,2017-07-19
28,346,29,2018-01-02,2018-04-06
59,641,15,2017-03-23,2017-04-19
4,334,29,2018-01-02,2018-04-06
59,35,12,2017-03-15,2017-07-19
59,40,29,2018-01-02,2018-04-06
59,35,15,2017-03-23,2017-04-19
72,478,29,2018-01-02,2018-04-06
59,452,12,2017-03-15,2017-07-19
80,199,29,2018-01-02,2018-04-06
59,452,15,2017-03-23,2017-04-19
5,13,29,2018-01-02,2018-04-06
59,624,12,2017-03-15,2017-07-19
8,53,29,2018-01-02,2018-04-06
59,624,15,2017-03-23,2017-04-19
35,24,29,2018-01-02,2018-04-06
59,642,12,2017-03-15,2017-07-19
76,518,29,2018-01-02,2018-04-06
59,368,15,2017-03-23,2017-04-19
38,40,29,2018-01-02,2018-04-06
59,121,15,2017-03-23,2017-04-19
36,340,29,2018-01-02,2018-04-06
59,100,15,2017-03-23,2017-04-19
43,562,29,2018-01-02,2018-04-06
59,303,15,2017-03-23,2017-04-19
60,424,29,2018-01-02,2018-04-06
59,61,15,2017-03-23,2017-04-19
36,422,29,2018-01-02,2018-04-06
59,533,15,2017-03-23,2017-04-19
73,97,29,2018-01-02,2018-04-06
59,587,15,2017-03-23,2017-04-19
77,202,29,2018-01-02,2018-04-06
59,554,12,2017-03-15,2017-07-19
16,538,29,2018-01-02,2018-04-06
59,554,15,2017-03-23,2017-04-19
57,30,29,2018-01-02,2018-04-06
59,70,12,2017-03-15,2017-07-19
87,495,29,2018-01-02,2018-04-06
59,70,15,2017-03-23,2017-04-19
70,485,29,2018-01-02,2018-04-06
47,173,15,2017-03-23,2017-04-19
64,302,29,2018-01-02,2018-04-06
80,202,29,2018-01-02,2018-04-06
47,647,12,2017-03-15,2017-07-19
24,659,29,2018-01-02,2018-04-06
47,149,12,2017-03-15,2017-07-19
37,126,29,2018-01-02,2018-04-06
47,643,12,2017-03-15,2017-07-19
80,127,29,2018-01-02,2018-04-06
47,208,15,2017-03-23,2017-04-19
3,31,29,2018-01-02,2018-04-06
47,144,12,2017-03-15,2017-07-19
42,207,29,2018-01-02,2018-04-06
47,353,12,2017-03-15,2017-07-19
17,623,29,2018-01-02,2018-04-06
47,228,12,2017-03-15,2017-07-19
9,551,29,2018-01-02,2018-04-06
47,245,12,2017-03-15,2017-07-19
87,422,29,2018-01-02,2018-04-06
47,237,12,2017-03-15,2017-07-19
79,623,29,2018-01-02,2018-04-06
47,604,12,2017-03-15,2017-07-19
33,659,29,2018-01-02,2018-04-06
47,582,12,2017-03-15,2017-07-19
6,551,29,2018-01-02,2018-04-06
47,192,12,2017-03-15,2017-07-19
24,33,29,2018-01-02,2018-04-06
47,277,12,2017-03-15,2017-07-19
43,33,29,2018-01-02,2018-04-06
47,285,12,2017-03-15,2017-07-19
13,199,29,2018-01-02,2018-04-06
47,358,12,2017-03-15,2017-07-19
62,145,29,2018-01-02,2018-04-06
47,235,12,2017-03-15,2017-07-19
47,352,12,2017-03-15,2017-07-19
10,563,29,2018-01-02,2018-04-06
47,599,12,2017-03-15,2017-07-19
58,459,29,2018-01-02,2018-04-06
47,114,12,2017-03-15,2017-07-19
36,220,29,2018-01-02,2018-04-06
47,27,12,2017-03-15,2017-07-19
53,72,29,2018-01-02,2018-04-06
47,373,12,2017-03-15,2017-07-19
2,123,29,2018-01-02,2018-04-06
47,633,12,2017-03-15,2017-07-19
27,514,29,2018-01-02,2018-04-06
47,29,12,2017-03-15,2017-07-19
87,382,29,2018-01-02,2018-04-06
47,244,12,2017-03-15,2017-07-19
41,271,29,2018-01-02,2018-04-06
47,92,15,2017-03-23,2017-04-19
71,199,29,2018-01-02,2018-04-06
47,74,15,2017-03-23,2017-04-19
79,21,29,2018-01-02,2018-04-06
47,596,15,2017-03-23,2017-04-19
29,40,29,2018-01-02,2018-04-06
47,99,15,2017-03-23,2017-04-19
70,37,29,2018-01-02,2018-04-06
47,234,15,2017-03-23,2017-04-19
15,24,29,2018-01-02,2018-04-06
47,372,15,2017-03-23,2017-04-19
70,116,29,2018-01-02,2018-04-06
47,318,12,2017-03-15,2017-07-19
56,592,29,2018-01-02,2018-04-06
47,91,12,2017-03-15,2017-07-19
28,117,29,2018-01-02,2018-04-06
47,509,12,2017-03-15,2017-07-19
23,280,29,2018-01-02,2018-04-06
47,395,12,2017-03-15,2017-07-19
75,446,29,2018-01-02,2018-04-06
47,419,12,2017-03-15,2017-07-19
86,66,29,2018-01-02,2018-04-06
47,419,15,2017-03-23,2017-04-19
52,563,29,2018-01-02,2018-04-06
47,327,12,2017-03-15,2017-07-19
8,146,29,2018-01-02,2018-04-06
47,490,12,2017-03-15,2017-07-19
85,199,29,2018-01-02,2018-04-06
47,490,15,2017-03-23,2017-04-19
63,367,29,2018-01-02,2018-04-06
47,441,12,2017-03-15,2017-07-19
73,367,29,2018-01-02,2018-04-06
47,112,15,2017-03-23,2017-04-19
19,169,29,2018-01-02,2018-04-06
47,45,15,2017-03-23,2017-04-19
42,478,29,2018-01-02,2018-04-06
47,249,15,2017-03-23,2017-04-19
13,126,29,2018-01-02,2018-04-06
47,508,12,2017-03-15,2017-07-19
4,73,29,2018-01-02,2018-04-06
47,324,12,2017-03-15,2017-07-19
41,160,29,2018-01-02,2018-04-06
47,187,15,2017-03-23,2017-04-19
8,411,29,2018-01-02,2018-04-06
47,570,12,2017-03-15,2017-07-19
88,556,29,2018-01-02,2018-04-06
47,527,12,2017-03-15,2017-07-19
51,220,29,2018-01-02,2018-04-06
47,534,15,2017-03-23,2017-04-19
82,518,29,2018-01-02,2018-04-06
47,71,12,2017-03-15,2017-07-19
57,98,29,2018-01-02,2018-04-06
47,387,12,2017-03-15,2017-07-19
36,520,29,2018-01-02,2018-04-06
47,492,12,2017-03-15,2017-07-19
50,445,29,2018-01-02,2018-04-06
47,205,12,2017-03-15,2017-07-19
25,153,29,2018-01-02,2018-04-06
47,662,12,2017-03-15,2017-07-19
71,97,29,2018-01-02,2018-04-06
47,637,15,2017-03-23,2017-04-19
76,505,29,2018-01-02,2018-04-06
47,329,12,2017-03-15,2017-07-19
39,602,29,2018-01-02,2018-04-06
47,225,15,2017-03-23,2017-04-19
87,659,29,2018-01-02,2018-04-06
47,308,15,2017-03-23,2017-04-19
66,14,29,2018-01-02,2018-04-06
47,542,12,2017-03-15,2017-07-19
74,429,29,2018-01-02,2018-04-06
47,519,12,2017-03-15,2017-07-19
63,169,29,2018-01-02,2018-04-06
47,586,15,2017-03-23,2017-04-19
9,560,29,2018-01-02,2018-04-06
47,515,12,2017-03-15,2017-07-19
57,267,29,2018-01-02,2018-04-06
47,635,12,2017-03-15,2017-07-19
50,514,29,2018-01-02,2018-04-06
47,398,12,2017-03-15,2017-07-19
26,126,29,2018-01-02,2018-04-06
47,111,12,2017-03-15,2017-07-19
23,553,29,2018-01-02,2018-04-06
47,111,15,2017-03-23,2017-04-19
87,459,29,2018-01-02,2018-04-06
47,166,12,2017-03-15,2017-07-19
8,97,29,2018-01-02,2018-04-06
47,297,12,2017-03-15,2017-07-19
46,97,29,2018-01-02,2018-04-06
47,49,12,2017-03-15,2017-07-19
58,422,29,2018-01-02,2018-04-06
47,412,12,2017-03-15,2017-07-19
83,551,29,2018-01-02,2018-04-06
47,109,12,2017-03-15,2017-07-19
87,163,29,2018-01-02,2018-04-06
47,631,12,2017-03-15,2017-07-19
12,124,29,2018-01-02,2018-04-06
47,406,12,2017-03-15,2017-07-19
11,69,29,2018-01-02,2018-04-06
47,219,12,2017-03-15,2017-07-19
44,518,29,2018-01-02,2018-04-06
47,314,12,2017-03-15,2017-07-19
33,40,29,2018-01-02,2018-04-06
47,314,15,2017-03-23,2017-04-19
48,429,29,2018-01-02,2018-04-06
47,457,12,2017-03-15,2017-07-19
8,424,29,2018-01-02,2018-04-06
47,457,15,2017-03-23,2017-04-19
50,428,29,2018-01-02,2018-04-06
47,641,12,2017-03-15,2017-07-19
1,97,29,2018-01-02,2018-04-06
47,641,15,2017-03-23,2017-04-19
78,478,29,2018-01-02,2018-04-06
47,35,12,2017-03-15,2017-07-19
20,613,29,2018-01-02,2018-04-06
47,35,15,2017-03-23,2017-04-19
12,422,29,2018-01-02,2018-04-06
47,452,12,2017-03-15,2017-07-19
79,445,29,2018-01-02,2018-04-06
47,452,15,2017-03-23,2017-04-19
37,466,29,2018-01-02,2018-04-06
47,624,12,2017-03-15,2017-07-19
69,172,29,2018-01-02,2018-04-06
47,624,15,2017-03-23,2017-04-19
9,170,29,2018-01-02,2018-04-06
47,642,12,2017-03-15,2017-07-19
51,257,29,2018-01-02,2018-04-06
47,121,15,2017-03-23,2017-04-19
84,403,29,2018-01-02,2018-04-06
47,100,15,2017-03-23,2017-04-19
68,524,29,2018-01-02,2018-04-06
47,303,15,2017-03-23,2017-04-19
31,422,29,2018-01-02,2018-04-06
47,61,15,2017-03-23,2017-04-19
52,220,29,2018-01-02,2018-04-06
47,533,15,2017-03-23,2017-04-19
69,514,29,2018-01-02,2018-04-06
47,587,15,2017-03-23,2017-04-19
38,382,29,2018-01-02,2018-04-06
47,554,12,2017-03-15,2017-07-19
26,83,29,2018-01-02,2018-04-06
47,554,15,2017-03-23,2017-04-19
18,623,29,2018-01-02,2018-04-06
47,70,12,2017-03-15,2017-07-19
54,271,29,2018-01-02,2018-04-06
47,70,15,2017-03-23,2017-04-19
85,383,29,2018-01-02,2018-04-06
13,542,12,2017-03-15,2017-07-19
79,170,29,2018-01-02,2018-04-06
13,519,12,2017-03-15,2017-07-19
13,36,29,2018-01-02,2018-04-06
13,515,12,2017-03-15,2017-07-19
42,31,29,2018-01-02,2018-04-06
13,635,12,2017-03-15,2017-07-19
28,367,29,2018-01-02,2018-04-06
13,398,12,2017-03-15,2017-07-19
20,5,29,2018-01-02,2018-04-06
13,166,12,2017-03-15,2017-07-19
7,226,29,2018-01-02,2018-04-06
13,297,12,2017-03-15,2017-07-19
68,280,29,2018-01-02,2018-04-06
13,49,12,2017-03-15,2017-07-19
63,563,29,2018-01-02,2018-04-06
13,406,12,2017-03-15,2017-07-19
3,606,29,2018-01-02,2018-04-06
13,219,12,2017-03-15,2017-07-19
5,220,29,2018-01-02,2018-04-06
13,397,12,2017-03-15,2017-07-19
26,503,29,2018-01-02,2018-04-06
13,35,12,2017-03-15,2017-07-19
49,551,29,2018-01-02,2018-04-06
13,35,15,2017-03-23,2017-04-19
54,47,29,2018-01-02,2018-04-06
13,452,12,2017-03-15,2017-07-19
10,332,29,2018-01-02,2018-04-06
13,452,15,2017-03-23,2017-04-19
76,116,29,2018-01-02,2018-04-06
13,624,12,2017-03-15,2017-07-19
49,90,29,2018-01-02,2018-04-06
13,624,15,2017-03-23,2017-04-19
52,612,29,2018-01-02,2018-04-06
13,642,12,2017-03-15,2017-07-19
22,606,29,2018-01-02,2018-04-06
64,173,15,2017-03-23,2017-04-19
55,578,29,2018-01-02,2018-04-06
64,647,12,2017-03-15,2017-07-19
70,437,29,2018-01-02,2018-04-06
64,149,12,2017-03-15,2017-07-19
42,469,29,2018-01-02,2018-04-06
64,643,12,2017-03-15,2017-07-19
53,14,29,2018-01-02,2018-04-06
64,208,15,2017-03-23,2017-04-19
36,556,29,2018-01-02,2018-04-06
64,144,12,2017-03-15,2017-07-19
17,612,29,2018-01-02,2018-04-06
64,353,12,2017-03-15,2017-07-19
55,325,29,2018-01-02,2018-04-06
64,228,12,2017-03-15,2017-07-19
64,245,12,2017-03-15,2017-07-19
27,551,29,2018-01-02,2018-04-06
64,237,12,2017-03-15,2017-07-19
78,429,29,2018-01-02,2018-04-06
64,604,12,2017-03-15,2017-07-19
66,226,29,2018-01-02,2018-04-06
64,582,12,2017-03-15,2017-07-19
48,334,29,2018-01-02,2018-04-06
64,192,12,2017-03-15,2017-07-19
60,160,29,2018-01-02,2018-04-06
64,277,12,2017-03-15,2017-07-19
66,33,29,2018-01-02,2018-04-06
64,285,12,2017-03-15,2017-07-19
54,83,29,2018-01-02,2018-04-06
64,535,12,2017-03-15,2017-07-19
34,446,29,2018-01-02,2018-04-06
64,358,12,2017-03-15,2017-07-19
60,347,29,2018-01-02,2018-04-06
64,235,12,2017-03-15,2017-07-19
19,33,29,2018-01-02,2018-04-06
64,352,12,2017-03-15,2017-07-19
30,126,29,2018-01-02,2018-04-06
64,599,12,2017-03-15,2017-07-19
17,616,29,2018-01-02,2018-04-06
64,114,12,2017-03-15,2017-07-19
79,437,29,2018-01-02,2018-04-06
64,27,12,2017-03-15,2017-07-19
26,659,29,2018-01-02,2018-04-06
64,373,12,2017-03-15,2017-07-19
88,659,29,2018-01-02,2018-04-06
64,633,12,2017-03-15,2017-07-19
68,553,29,2018-01-02,2018-04-06
64,29,12,2017-03-15,2017-07-19
82,170,29,2018-01-02,2018-04-06
64,244,12,2017-03-15,2017-07-19
14,478,29,2018-01-02,2018-04-06
64,92,15,2017-03-23,2017-04-19
55,651,29,2018-01-02,2018-04-06
64,74,15,2017-03-23,2017-04-19
49,5,29,2018-01-02,2018-04-06
64,596,15,2017-03-23,2017-04-19
18,481,29,2018-01-02,2018-04-06
64,99,15,2017-03-23,2017-04-19
14,525,29,2018-01-02,2018-04-06
64,234,15,2017-03-23,2017-04-19
78,156,29,2018-01-02,2018-04-06
64,372,15,2017-03-23,2017-04-19
28,272,29,2018-01-02,2018-04-06
64,318,12,2017-03-15,2017-07-19
60,33,29,2018-01-02,2018-04-06
64,91,12,2017-03-15,2017-07-19
54,465,29,2018-01-02,2018-04-06
64,509,12,2017-03-15,2017-07-19
68,66,29,2018-01-02,2018-04-06
64,395,12,2017-03-15,2017-07-19
88,563,29,2018-01-02,2018-04-06
64,419,12,2017-03-15,2017-07-19
65,520,29,2018-01-02,2018-04-06
64,419,15,2017-03-23,2017-04-19
29,481,29,2018-01-02,2018-04-06
64,327,12,2017-03-15,2017-07-19
87,503,29,2018-01-02,2018-04-06
64,490,12,2017-03-15,2017-07-19
35,650,29,2018-01-02,2018-04-06
64,441,12,2017-03-15,2017-07-19
40,254,29,2018-01-02,2018-04-06
64,112,15,2017-03-23,2017-04-19
87,220,29,2018-01-02,2018-04-06
64,45,15,2017-03-23,2017-04-19
51,503,29,2018-01-02,2018-04-06
64,249,15,2017-03-23,2017-04-19
7,280,29,2018-01-02,2018-04-06
64,548,12,2017-03-15,2017-07-19
54,174,29,2018-01-02,2018-04-06
64,427,12,2017-03-15,2017-07-19
46,169,29,2018-01-02,2018-04-06
64,508,12,2017-03-15,2017-07-19
40,456,29,2018-01-02,2018-04-06
64,324,12,2017-03-15,2017-07-19
28,422,29,2018-01-02,2018-04-06
64,187,15,2017-03-23,2017-04-19
36,367,29,2018-01-02,2018-04-06
64,570,12,2017-03-15,2017-07-19
33,630,29,2018-01-02,2018-04-06
64,527,12,2017-03-15,2017-07-19
41,602,29,2018-01-02,2018-04-06
64,534,15,2017-03-23,2017-04-19
55,403,29,2018-01-02,2018-04-06
64,71,12,2017-03-15,2017-07-19
53,223,29,2018-01-02,2018-04-06
64,387,12,2017-03-15,2017-07-19
37,83,29,2018-01-02,2018-04-06
64,492,12,2017-03-15,2017-07-19
7,184,29,2018-01-02,2018-04-06
64,205,12,2017-03-15,2017-07-19
65,83,29,2018-01-02,2018-04-06
64,662,12,2017-03-15,2017-07-19
65,552,29,2018-01-02,2018-04-06
64,637,15,2017-03-23,2017-04-19
18,606,29,2018-01-02,2018-04-06
64,329,12,2017-03-15,2017-07-19
30,24,29,2018-01-02,2018-04-06
64,225,15,2017-03-23,2017-04-19
47,73,29,2018-01-02,2018-04-06
64,308,15,2017-03-23,2017-04-19
53,73,29,2018-01-02,2018-04-06
64,542,12,2017-03-15,2017-07-19
19,130,29,2018-01-02,2018-04-06
64,519,12,2017-03-15,2017-07-19
3,170,29,2018-01-02,2018-04-06
64,586,15,2017-03-23,2017-04-19
26,93,29,2018-01-02,2018-04-06
64,515,12,2017-03-15,2017-07-19
51,552,29,2018-01-02,2018-04-06
64,635,12,2017-03-15,2017-07-19
9,230,29,2018-01-02,2018-04-06
64,398,12,2017-03-15,2017-07-19
42,155,29,2018-01-02,2018-04-06
64,111,12,2017-03-15,2017-07-19
65,78,29,2018-01-02,2018-04-06
64,111,15,2017-03-23,2017-04-19
46,371,29,2018-01-02,2018-04-06
64,166,12,2017-03-15,2017-07-19
52,257,29,2018-01-02,2018-04-06
64,297,12,2017-03-15,2017-07-19
51,556,29,2018-01-02,2018-04-06
64,49,12,2017-03-15,2017-07-19
33,446,29,2018-01-02,2018-04-06
64,412,12,2017-03-15,2017-07-19
4,359,29,2018-01-02,2018-04-06
64,109,12,2017-03-15,2017-07-19
42,239,29,2018-01-02,2018-04-06
64,631,12,2017-03-15,2017-07-19
45,239,29,2018-01-02,2018-04-06
64,314,12,2017-03-15,2017-07-19
10,346,29,2018-01-02,2018-04-06
64,314,15,2017-03-23,2017-04-19
87,524,29,2018-01-02,2018-04-06
64,457,12,2017-03-15,2017-07-19
20,555,29,2018-01-02,2018-04-06
64,457,15,2017-03-23,2017-04-19
52,123,29,2018-01-02,2018-04-06
64,641,12,2017-03-15,2017-07-19
27,659,29,2018-01-02,2018-04-06
64,641,15,2017-03-23,2017-04-19
82,446,29,2018-01-02,2018-04-06
64,35,12,2017-03-15,2017-07-19
32,612,29,2018-01-02,2018-04-06
64,35,15,2017-03-23,2017-04-19
57,512,29,2018-01-02,2018-04-06
64,452,12,2017-03-15,2017-07-19
78,24,29,2018-01-02,2018-04-06
64,452,15,2017-03-23,2017-04-19
64,393,29,2018-01-02,2018-04-06
64,624,12,2017-03-15,2017-07-19
24,650,29,2018-01-02,2018-04-06
64,624,15,2017-03-23,2017-04-19
23,448,29,2018-01-02,2018-04-06
64,642,12,2017-03-15,2017-07-19
79,90,29,2018-01-02,2018-04-06
64,121,15,2017-03-23,2017-04-19
67,36,29,2018-01-02,2018-04-06
64,100,15,2017-03-23,2017-04-19
63,223,29,2018-01-02,2018-04-06
64,303,15,2017-03-23,2017-04-19
66,130,29,2018-01-02,2018-04-06
64,61,15,2017-03-23,2017-04-19
71,254,29,2018-01-02,2018-04-06
64,533,15,2017-03-23,2017-04-19
87,340,29,2018-01-02,2018-04-06
64,587,15,2017-03-23,2017-04-19
69,298,29,2018-01-02,2018-04-06
64,554,12,2017-03-15,2017-07-19
22,525,29,2018-01-02,2018-04-06
64,554,15,2017-03-23,2017-04-19
19,310,29,2018-01-02,2018-04-06
64,70,12,2017-03-15,2017-07-19
41,106,29,2018-01-02,2018-04-06
64,70,15,2017-03-23,2017-04-19
31,367,29,2018-01-02,2018-04-06
56,173,15,2017-03-23,2017-04-19
12,280,29,2018-01-02,2018-04-06
56,647,12,2017-03-15,2017-07-19
73,340,29,2018-01-02,2018-04-06
56,149,12,2017-03-15,2017-07-19
12,562,29,2018-01-02,2018-04-06
56,643,12,2017-03-15,2017-07-19
80,33,29,2018-01-02,2018-04-06
56,208,15,2017-03-23,2017-04-19
14,98,29,2018-01-02,2018-04-06
56,144,12,2017-03-15,2017-07-19
35,163,29,2018-01-02,2018-04-06
56,353,12,2017-03-15,2017-07-19
1,33,29,2018-01-02,2018-04-06
56,228,12,2017-03-15,2017-07-19
70,524,29,2018-01-02,2018-04-06
56,245,12,2017-03-15,2017-07-19
26,465,29,2018-01-02,2018-04-06
56,237,12,2017-03-15,2017-07-19
4,623,29,2018-01-02,2018-04-06
56,604,12,2017-03-15,2017-07-19
42,97,29,2018-01-02,2018-04-06
56,582,12,2017-03-15,2017-07-19
68,650,29,2018-01-02,2018-04-06
56,192,12,2017-03-15,2017-07-19
68,556,29,2018-01-02,2018-04-06
56,277,12,2017-03-15,2017-07-19
46,563,29,2018-01-02,2018-04-06
56,285,12,2017-03-15,2017-07-19
12,47,29,2018-01-02,2018-04-06
56,358,12,2017-03-15,2017-07-19
6,613,29,2018-01-02,2018-04-06
56,235,12,2017-03-15,2017-07-19
46,525,29,2018-01-02,2018-04-06
56,352,12,2017-03-15,2017-07-19
87,650,29,2018-01-02,2018-04-06
56,599,12,2017-03-15,2017-07-19
40,31,29,2018-01-02,2018-04-06
56,114,12,2017-03-15,2017-07-19
63,247,29,2018-01-02,2018-04-06
56,27,12,2017-03-15,2017-07-19
81,163,29,2018-01-02,2018-04-06
56,373,12,2017-03-15,2017-07-19
3,302,29,2018-01-02,2018-04-06
56,633,12,2017-03-15,2017-07-19
28,458,29,2018-01-02,2018-04-06
56,29,12,2017-03-15,2017-07-19
42,606,29,2018-01-02,2018-04-06
56,244,12,2017-03-15,2017-07-19
12,123,29,2018-01-02,2018-04-06
56,92,15,2017-03-23,2017-04-19
86,69,29,2018-01-02,2018-04-06
56,74,15,2017-03-23,2017-04-19
76,160,29,2018-01-02,2018-04-06
56,596,15,2017-03-23,2017-04-19
57,616,29,2018-01-02,2018-04-06
56,99,15,2017-03-23,2017-04-19
3,413,29,2018-01-02,2018-04-06
56,234,15,2017-03-23,2017-04-19
27,156,29,2018-01-02,2018-04-06
56,372,15,2017-03-23,2017-04-19
70,17,29,2018-01-02,2018-04-06
56,318,12,2017-03-15,2017-07-19
82,55,29,2018-01-02,2018-04-06
56,91,12,2017-03-15,2017-07-19
12,336,29,2018-01-02,2018-04-06
56,509,12,2017-03-15,2017-07-19
70,66,29,2018-01-02,2018-04-06
56,395,12,2017-03-15,2017-07-19
87,563,29,2018-01-02,2018-04-06
56,419,12,2017-03-15,2017-07-19
8,307,29,2018-01-02,2018-04-06
56,419,15,2017-03-23,2017-04-19
28,331,29,2018-01-02,2018-04-06
56,327,12,2017-03-15,2017-07-19
23,80,29,2018-01-02,2018-04-06
56,490,12,2017-03-15,2017-07-19
7,422,29,2018-01-02,2018-04-06
56,490,15,2017-03-23,2017-04-19
74,382,29,2018-01-02,2018-04-06
56,441,12,2017-03-15,2017-07-19
12,83,29,2018-01-02,2018-04-06
56,229,12,2017-03-15,2017-07-19
55,469,29,2018-01-02,2018-04-06
56,112,15,2017-03-23,2017-04-19
44,551,29,2018-01-02,2018-04-06
56,45,15,2017-03-23,2017-04-19
63,280,29,2018-01-02,2018-04-06
56,249,15,2017-03-23,2017-04-19
45,77,29,2018-01-02,2018-04-06
56,548,12,2017-03-15,2017-07-19
12,226,29,2018-01-02,2018-04-06
56,427,12,2017-03-15,2017-07-19
66,562,29,2018-01-02,2018-04-06
56,508,12,2017-03-15,2017-07-19
22,552,29,2018-01-02,2018-04-06
56,324,12,2017-03-15,2017-07-19
54,520,29,2018-01-02,2018-04-06
56,187,15,2017-03-23,2017-04-19
71,31,29,2018-01-02,2018-04-06
56,570,12,2017-03-15,2017-07-19
22,90,29,2018-01-02,2018-04-06
56,527,12,2017-03-15,2017-07-19
25,13,29,2018-01-02,2018-04-06
56,534,15,2017-03-23,2017-04-19
34,382,29,2018-01-02,2018-04-06
56,71,12,2017-03-15,2017-07-19
11,367,29,2018-01-02,2018-04-06
56,492,12,2017-03-15,2017-07-19
10,117,29,2018-01-02,2018-04-06
56,205,12,2017-03-15,2017-07-19
83,552,29,2018-01-02,2018-04-06
56,662,12,2017-03-15,2017-07-19
81,438,29,2018-01-02,2018-04-06
56,637,15,2017-03-23,2017-04-19
83,267,29,2018-01-02,2018-04-06
56,329,12,2017-03-15,2017-07-19
29,602,29,2018-01-02,2018-04-06
56,225,15,2017-03-23,2017-04-19
64,14,29,2018-01-02,2018-04-06
56,308,15,2017-03-23,2017-04-19
88,117,29,2018-01-02,2018-04-06
56,542,12,2017-03-15,2017-07-19
42,541,29,2018-01-02,2018-04-06
56,519,12,2017-03-15,2017-07-19
76,446,29,2018-01-02,2018-04-06
56,586,15,2017-03-23,2017-04-19
84,413,29,2018-01-02,2018-04-06
56,515,12,2017-03-15,2017-07-19
62,659,29,2018-01-02,2018-04-06
56,635,12,2017-03-15,2017-07-19
25,332,29,2018-01-02,2018-04-06
56,398,12,2017-03-15,2017-07-19
55,179,29,2018-01-02,2018-04-06
56,111,12,2017-03-15,2017-07-19
61,184,29,2018-01-02,2018-04-06
56,111,15,2017-03-23,2017-04-19
77,174,29,2018-01-02,2018-04-06
56,166,12,2017-03-15,2017-07-19
56,336,29,2018-01-02,2018-04-06
56,297,12,2017-03-15,2017-07-19
15,33,29,2018-01-02,2018-04-06
56,49,12,2017-03-15,2017-07-19
60,371,29,2018-01-02,2018-04-06
56,412,12,2017-03-15,2017-07-19
25,458,29,2018-01-02,2018-04-06
56,109,12,2017-03-15,2017-07-19
52,396,29,2018-01-02,2018-04-06
56,631,12,2017-03-15,2017-07-19
50,422,29,2018-01-02,2018-04-06
56,406,12,2017-03-15,2017-07-19
76,659,29,2018-01-02,2018-04-06
56,219,12,2017-03-15,2017-07-19
2,562,29,2018-01-02,2018-04-06
56,397,12,2017-03-15,2017-07-19
56,314,12,2017-03-15,2017-07-19
71,313,29,2018-01-02,2018-04-06
56,314,15,2017-03-23,2017-04-19
66,332,29,2018-01-02,2018-04-06
56,457,12,2017-03-15,2017-07-19
50,650,29,2018-01-02,2018-04-06
56,457,15,2017-03-23,2017-04-19
20,21,29,2018-01-02,2018-04-06
56,641,12,2017-03-15,2017-07-19
25,448,29,2018-01-02,2018-04-06
56,641,15,2017-03-23,2017-04-19
38,340,29,2018-01-02,2018-04-06
56,35,12,2017-03-15,2017-07-19
52,33,29,2018-01-02,2018-04-06
56,35,15,2017-03-23,2017-04-19
